title,label,Prediction
US Thanksgiving Guide: How to Celebrate a Sordid and Genocidal History,1,1
Digisexual Robot Pimps Swamp Chess Hollywood & DC Cannibalism: Boiler Room EP #137,1,1
U.S. State Dept. Spox: ‘Everybody wants Assad out five years ago’,1,1
Facebook’s New ‘Proactive’ AI to Scan Posts for Suicidal Thoughts,1,1
Repeat Deceit: How US Tries to Link Iran to Al Qaeda,1,1
Meredith Corp. and Koch Money Buys Time Inc. ‘Left’ Goes Bonkers,1,1
Thanksgiving Day Fake News Turkey Shoot: Boiler Room – Special Holiday Event,1,1
DIGITAL TYRANNY: Google Will Make ‘Those Kinds of Sites’ Harder to Find,1,1
Exposing the Shakespearean tragedy of the Russia Hacking hoax,1,1
History Lesson: America’s Renegade Warfare,1,1
Digital Tabloids Narco-memes & The League of Shadows: Boiler Room EP #136,1,1
TEXAS CHURCH SHOOTER: Years Before ‘Soft Target’ Attack Gunman Tried to Carry Out Death Threats on CIA Linked Air Force Base,1,1
Facebook Federal Spy Agency DC Swamp Chess Bathroom Cams & Tranny Electorate: Boiler Room EP #135,1,1
Was Gaddafi Right About JFK?,1,1
Smart Cities Androids Technocracy Kevin Spacey Corey Feldman: Boiler Room EP #134,1,1
NEW YORK KNOWN WOLF: Halloween Truck Attacker Known to DHS Prior to ‘Act of Terror’,1,1
Man Yells ‘CNN is Fake News!’ During Live NYC Broadcast,1,1
Hillary Clinton Ponders Halloween Costume,1,1
Robert Parry: Sorting Out the Russia Mess,1,0
Bezos-Owned Washington Post Running PR for Bezos-Owned Amazon ‘HQ2’,1,1
Lest We Forget: ‘Independent’ Mueller is Part of Establishment That Helped Sell Iraq War,1,1
Episode #208 – ‘Not The Network’ – Sunday Wire with Hesher Funk$oul and Patrick Henningsen Live from Iraq,1,1
Halloween Fireside Book of Suspense Vol. 2: Boiler Room EP #133,1,1
Twitter ‘Off-Boards’ (Bans) RT and Sputnik Ads Ahead of Capitol Hill Testimony,1,1
MORE QUESTIONS THAN ANSWERS: Was Sandy Hook Shooter Known to FBI Prior to School Massacre?,1,1
Iraqi PM Rebuffs U.S. Decree That ‘Foreign Shia Militias’ Should Leave Country,1,0
New Survey Shows No.1 Fear of US Citizens is Government NOT Terrorism,1,1
WHITE WASHED? Trump Claims Classified JFK Files Will Be Released Reigniting Conspiracy Suspicions,1,1
‘Man Bites Dog’: New York Times Does Some Actual Journalism,1,0
The Las Vegas and Weinstein Cover-ups: Boiler Room EP #132,1,1
STRANGER THAN FICTION: Why Is Foundation of Vegas Shooting Survivor Sponsored By DHS Linked Firm?,1,1
ANTIFA: Self-Appointed Radical Revolutionaries or Neoliberal Thought Police?,1,1
VANISHED: ‘Hero Security Guard’ and Star Witness of Las Vegas Shooting is Missing,1,0
TSA: US Residents from 9 States Will Need Passports for Domestic Flights,1,1
SUNDAY SCREENING: Operation Hollywood (2004),1,1
Reflections on a World Gone Mad and Pushing Back against Neocolonialist Thuggery,1,1
John McAfee on Hacking Smartphones and Why BITCOIN is Here to Stay,1,1
Black Politician Explains Why Left’s ‘Racist’ Critique of Trump is Wrong,1,1
Santilli Freed Under Plea Pact as Vegas Shooting Casts Shadow on Bundy Trial,1,1
Another Revision in Las Vegas Mass Shooting – Amid Mandalay Bay Security Guard’s Media Silence,1,1
Boiler Room EP #131 – Gender Fluid Scouts Hollyweirdness & Eminem The Establishment Rapper,1,1
The Las Vegas Mass Shooting – More to the Story Than We’ve Been Told,1,1
US Gov’t War on RT: Imperial Media ‘Truth’ Monopoly Threatens Press Diversity,1,1
 Russia Did It is Smokescreen for Big Business Ownership of US Government and Congress,1,1
Agent Angelina: Are CIA Using Hollywood’s Jolie as Soft Power Operative?,1,1
Iran ‘Will Respond’ if US Moves to Designate Revolutionary Guard as ‘Terrorist Group’,1,0
Episode #205 – SUNDAY WIRE: ‘Dirty Vegas’ with Jay Dyer Hesher & Shawn Helton,1,1
‘Vaccine Choice’ Mom Gets Jail Time for Not Jabbing Her Kid,1,1
Boiler Room EP #130 – Mandalay Cover-Up,1,1
REVEALED: FBI Aided Abetted ‘ISIS’ Terrorist Attack at ‘Mohammed Cartoon Event’ in Garland Texas,1,1
Henningsen: Obama White House Colluded with Facebook to Fabricate ‘Russian Bot’ Conspiracy,1,1
Fake News: The Collapse of the MSM’s ‘Facebook Russian Bot’ Story,1,0
Boiler Room EP #129 – Mandalay ‘Massacre:’ Initial Boil Down with Hesh Spore Jay Funk and Pharaoh,1,1
‘Russia Did It’ – The New Age of McCarthyism,1,1
Boiler Room EP #128 – Free Speech… Not Without a War ,1,1
The ‘New Cold War’ – A Rehash of Old Rivalries,1,1
EXPLAINED: The West’s NGO ‘Human Rights’ Scam,1,1
Henningsen on U.S. vs North Korea: ‘Wouldn’t You Want a Nuclear Deterrent?’,1,1
MSM Fake News: How Washington Post Sexed-up its ‘Facebook Russian Bot’ Conspiracy,1,0
SUNDAY SCREENING: Overpill (2017),1,1
Episode #203 – SUNDAY WIRE: ‘The Dotard Effect’ with guests Mike Robinson Basil Valentine,1,1
Undercutting the Nation State? Chicago Group Suggests ‘Global Cities’ Should Run World Affairs,1,0
CIA Operative Admits Deep State Globalist Control – The Game of Nations,1,1
Boiler Room EP #127 – The Oppression Commiseration (And Similar Topics),1,1
The Secret Society That Ruined the World: Rhodes Rothschild Milner,1,1
Trump Bares Himself at UNGA In a Kind of Neocon Full Monte ,1,0
American McCarthyism: Neocon Warhawks’ Plan to Kill Antiwar Dissent in Media,1,1
Ron Paul Liberty Report: US-Saudi Arms Trafficking to Terrorists in Syria,1,1
What a Wonderful World – US Saviour Complex,1,1
Henningsen on CrossTalk Debating ‘Trump & His Generals’,1,1
Boiler Room EP #126 – Immigration Consternation,1,1
Boiler Room EP #125 – Live From the Swamp Train with FunkSoul Randy J Patrick Henningsen,1,1
Jimmy Carter: ‘Koreans Want Peace Treaty to Replace 1953 Ceasefire’,1,0
Message for Progressive Left: ‘If You Want to See Real Nazis Come to Ukraine’,1,1
Trump Springs the Neocon Trap Again: North Korea’s ‘Test’ is No Act of War,1,1
SUNDAY SCREENING: The Deep State: Hiding in Plain Sight (2014),1,1
What is The Deep State?,1,0
Watch as Assad Destroys US Reporter Michael Isikoff in Interview,1,1
(VIDEO) For the Love of Winston Smith Let The Truth Be Told ,1,1
Boiler Room EP #124 – Weather Warfare & CNN Goblin Pits,1,1
McCain’s Mad World and The Cancer of Conflict,1,1
Boiler Room EP #123 – Right vs. Left Jerry Springer Style,1,1
Liberal Imperium: Quigley’s Anglo-American Establishment – Jay Dyer (half),1,1
SYRIA NORTH KOREA: Trump’s Axis of Evil is Bigger and Better than the George Bush Version,1,1
AFGHANISTAN: Trump Surges Into the Graveyard of Empires,1,1
Black Politicians Increase Attacks on Ben Carson Accuse Him of Supporting ‘White Supremacists’,1,1
Zakharova Slams CIA Chief Pompeo: Stop Making Up Anti-Russian Fiction,1,1
Episode #199 – SUNDAY WIRE: ‘Trigger Warning: ID Politics’ with Gilad Atzmon and Jay Dyer,1,1
Five Things You Need to Know About CrowdStrike,1,1
Atzmon: Who Keeps Americans in the Dark?,1,1
Ben Carson Home Vandalized with Anti-Trump Graffiti CNN Accuses Him of Lying,1,1
Georgia Judge Suspended for Comparing Attack on US Monuments to ISIS Actions,1,1
Boiler Room EP #122 – Charlottesville & The History of Violent Cultural Revolution,1,1
In 2017 America’s liberal abortion agenda looks a lot like Nazi Eugenics,1,1
Charlottesville and the Problem of Left & Right Identity Politics in America,1,1
Lavrov to Trump: ‘Do Not Attack Venezuela’,1,0
INTERVIEW: Did the ‘Alt Right’ Die in Charlottesville?,1,1
North Korea: Will World War III Kick Off This Week?,1,1
SUNDAY SCREENING: ‘The War on Democracy’ (2007),1,1
Charlottesville: Far Left vs Far Right Clashes With One Person Dead,1,1
Trump Isn’t Going to Invade Venezuela But What US is Planning Could Be Much Worse,1,1
Boiler Room – #UniteTheRight Coverage with Hesher Andy Nowicki Patrick Henningsen FunkS0ul & Randy J,1,1
Google is the Engine of Censorship,1,1
Trump Thanks Putin for Slashing US Embassy Staff: ‘It Cut Our Payroll’,1,1
Boiler Room EP #121 – Google vs The Red Pill & The Great Witch Hunt,1,1
Revealed: Loretta Lynch Given Talking Points for Secret Clinton ‘Tarmac Meeting’,1,1
Confirmed: FBI Raids Home of Former Trump Manager Paul Manafort,1,1
Buchanan on Trump: After the Coup What Then?,1,1
Fiore: Bundy Ranch Case Drags on Because ‘FBI Has No Evidence to Prosecute Them With’,1,1
As Predicted Google Fires Man Who Complained About Firm’s Repressive Political Culture,1,1
Mid Summer Anger: Oliver Stone Waxes US Establishment’s Russia Conspiracy Theory,1,1
DIGITAL TYRANNY: Google and Facebook’s Automated Censorship Program (I Hope You Can Speak Chinese),1,1
Does CNN Really Have a ‘Cosmopolitan Bias’?,1,1
Boiler Room EP #120 – Scorched Earth Media: From RussiaGate to HillaryGate,1,1
Pay Off: The Establishment Rewards Comey with $2 million Book Deal,1,1
Tillerson to North Korea: ‘We Are Not Your Enemy’ – US Seeks Dialogue Not Regime Change,1,1
The U.S. Establishment vs The Rest of World,1,0
SHOCKER: Washington Post Publishes OpEd Critical of Pro-Israel Law Which Shuts Down BDS,1,1
Boiler Room EP #119 – Zombie Disneyland & The Decline of Western Society,1,1
New 9/11 Trailer – Featuring Charlie Sheen and Whoopi Goldberg,1,1
‘Trump Russia Possible Collusion’ (REMIX),1,1
SOLDIER: ‘Here’s Why Trump’s Transgender Military Ban Makes Sense’,1,1
Trump Announces Transgender Ban for US Military Caitlyn Jenner Slighted,1,1
Have the US Trump Really Abandoned ‘Regime Change’ in Syria?,1,1
Progressives Outraged Over Beyonce So White Wax Figure at Madame Tussauds,1,1
Legal Fears Push Newsweek to Delete Eichenwald’s Articles Used to Smear Sputnik News,1,1
John McCain and The Cancer of Conflict,1,1
Boiler Room EP #118,1,1
Progressive Lunacy: PETA Claims Indonesian Monkey Owns ‘Selfie’ Copyright,1,1
FBI Agent Indicted In Killing of Lavoy Finicum Hires High-Profile DC Lawyer,1,1
The Demise of Progressive Democrats: ‘Resist and Submit Retreat and Surrender’,1,1
STAR WARS 2.0: Washington’s Battle to Fund Space Warfare,1,0
Boiler Room EP #117 – Straight Outta Tavistock & The Woke AF Zombie Apocalypse,1,1
NOTHING BIG MAC: Donald Trump Jr Caught in Latest Russiamania Ragbag,1,1
Armed US immigration Officers to Be Stationed in UK Airports,1,1
Boiler Room EP #116 – Trigger GIFs Send in the Clowns,1,1
#CNNBlackmail Trending as Network Blackmails Trump Meme Reddit User,1,1
In the Age of Amazon Are Traditional Shopping Malls Dead?,1,0
AFGHANISTAN: Forgotten But Not Gone,1,1
4th of July: Why the Shadow Government Hates Independence Day,1,1
HAWK OR NOT? Is Trump Expanding the Wars?,1,1
Boiler Room EP #115 – Very Fake News & The Slaughter of Innocence,1,1
BRONX HOSPITAL SHOOTING: Multiple People Shot Staff ‘Sheltered in Place’ Amid Backdrop of Active Shooter Drills,1,1
US State Department Talking Head Transforms into Al Qaeda’s Spokesperson,1,1
REALLY FAKE NEWS: New York Times Finally Retracts Its ’17 Intelligence Agencies’ Claim on Russia Hacking US Elections,1,0
MOCKINGBIRD REDUX? CNN’s Role in Peddling Fake ‘Nothing Burger’ Russia-Gate News Revealed,1,1
Hersh: Trump Knew ‘Assad Sarin Attack’ Story Was Fairy Tale – But Launched Cruise Missile Strike Anyway,1,0
Boiler Room EP #114 – Psychos In The Compromised Media,1,1
The New Cold War: A Chilling Prospect for the World,1,1
NORTH KOREA: Trump’s Recklessness Could Trigger All-Out Conflict on Korean Peninsula,1,0
‘Stop Arming Terrorists Bill’ Fails in US Congress After Getting Only 13 Supporters,1,1
RUSSIA’S RED LINE: Moscow Announces End to US ‘Deconfliction’ Cooperation Over Syria,1,1
SYRIA: Washington’s Boots and Missile Systems on the Ground to Defend ISIS and Associated Proxies,1,1
NUDGING TO WAR: U.S. Shoots Down Syrian Army Fighter Jet,1,1
Boiler Room EP #113 – ‘CNN is ISIS’,1,1
SYRIA: British and American Presence Directly Escalating Conflict Near Al-Tanf,1,1
Virginia Shooter Hodgkinson Was ‘Never Trump’ Fanatic and Devotee of Bernie Sanders,1,1
Boiler Room EP #112 – UK Election Omran & Technocratic Tech,1,1
Is the United States of America a Liberal Democracy or Liberal Oligarchy?,1,1
What’s the Leading Killer of American Adults Under 50? Drug Overdose.,1,1
US Coalition Airstrike on Syrian Army in Al-Tanf is Another Calculated War Crime Aims to Destroy Arab Unity,1,1
Kathy Griffin & Hillary Clinton Are Losers Not Victims,1,1
Hollywood Suffers Meltdown Over Trump’s Withdraw from Paris Climate Deal,1,1
BILDERBERG: More Secret Meetings with Trump Advisors US Senators,1,1
Boiler Room EP #111 – Build-a-World-Order-Burger,1,1
ABSOLUTE SUBMISSION: Trump Bows to Neocon Orthodoxy,1,1
PHILIPPINES: 2016 Washington’s Fury as Philippine’s Elections Threaten US Anti-China Policy,1,1
Zbigniew Brzezinski Globalist Scion Dies at Age 89,1,1
Boiler Room EP #110 – A Deeper Game: Masters of Chaos Strike Again,1,1
Bilderberg to Meet Next Week in Chantilly Virginia,1,0
THE JACK BLOOD SHOW: ‘From May Day Riots to Globalism’ with 21WIRE guest Shawn Helton,1,1
Boiler Room EP #109 – It’s a Wonderfull Life,1,1
FORSAKEN SULTAN: Erdogan Isolated Ahead Trump Meeting in Washington,1,0
Boiler Room #108 – Who’d Win in a Fight? Boiler Room vs. Hitler vs. Dracula,1,1
DISMISSED: Trump Fires Scandal Plagued FBI Director James Comey – What Does It Mean?,1,1
James Comey’s Legacy: Blaming Russia Rather Than Saudi Arabia And Israel,1,1
Washington’s Criminal Activities Are Only Getting Messier,1,1
Will ‘Trumponomics’ Bankrupt America?,1,1
The Existential Question Of Whom To Trust,1,0
Boiler Room #106 – Did Israel Attack Damascus? + Bill Nye The PsyOp Guy,1,1
The CIA Doesn’t Need To Spy On Free Thinkers The Private Sector Does It For Free,1,1
Why Not A Probe of ‘Israel-Gate’,1,0
Tax March: Where Were You as Obama Wrecked Libya?,1,1
MASS INTEGRATION: The Race to Capitalize on a Virtual Future,1,1
Russia-Gate Was All the Rage Across US Media – Where Did it Go and Why?,1,1
Boiler Room #105 – Quantum Swamp Chess,1,1
Easily Duped: Trump Surpasses Bush Falling for ‘Chemical Weapons’ Theatrics,1,1
Professor: Political Ignorance is Going To Have Consequences ,1,1
Is Spicer Flap a Cover for Media to Tie Up White House in Global Affairs and Scuttle Trump’s Domestic Agenda?,1,1
Trump’s ‘Wag the Dog’ Moment,1,0
Tulsi Gabbard Triggers The War Hawks With Her Based Skepticism,1,1
SAN BERNARDINO: Two Adults Dead Two Injured In School Murder-Suicide,1,1
Rex Tillerson and Nikki Haley – Who Can ‘Flip Flop’ The Most,1,1
NSA – ‘Top Secret’ Arsenal Released In Protest Of ‘Trump Betrayal’,1,1
SYRIA: Nikki Haley Threatens to Do More Despite International Outrage at US Criminal Act of Aggression,1,0
Syria Strikes: This is NOT The Donald Trump We Wanted,1,1
ENGDAHL: ‘Trump is a Puppet of the Deep State’,1,1
Episode #6 – DRIVE BY WIRE: ‘Syria WMD Redux?’ (Part 1),1,1
Without Evidence Trump Launches 59 Cruise Missiles Destroying Syrian Air Force Base,1,1
Boiler Room #104 – War Sells… But Who’s Buying,1,1
MEMBERS: EP #5 – DRIVE BY WIRE: ‘Taxi to the UN’ with Patrick and Matt Lee,1,1
Rappoport: ‘CNN Already Deflecting From the Susan Rice Scandal’,1,1
The U.S. Has No Legal Standing in Its Involvement in the War on Yemen,1,1
SUNDAY SCREENING: Guns Drugs & the CIA (1988),1,1
Assange: ‘Trump in Conflict with CIA Over Syria Policy’,1,1
John McCain Throws Tantrum Decries Trump for ‘Letting Assad Stay’,1,1
NEVER BEFORE SEEN: FBI Trove of 9/11 Pentagon Photos Refuels Conspiracy Suspicions,1,1
Boiler Room #103 – Smoking Gunz,1,1
EP #19: Patrick Henningsen LIVE – SEASON FINALE – Open Phones,1,1
Episode #4 – DRIVE BY WIRE: ‘DC Rabbit Holes’ with Patrick & Shawn,1,1
Al Gore: Climate Change is PRINCIPAL Cause of Syrian War,1,1
Fake News: The Unravelling of US Empire From Within,1,1
SUNDAY SCREENING: ‘Air America: The CIA’s Secret Airline’ (2000),1,1
Collapsing: Why the ‘Russia Hack’ Witch Hunt Will Not End Well for Congress or America,1,1
