Title,True Label,DT Prediction,NB Prediction,RFC Prediction,SVM Prediction
Nhận xăm chỗ kín cho thiếu nữ tái mặt vì thấy điều kinh dị khiến anh thợ muốn hộc máu mồm,1,1,1,1,1
Nghiện xăm mình thiếu nữ khóc ngất khi nhìn thấy cánh tay mình sau vài ngày đi xóa,1,1,1,1,1
Mẹ già báo mộng nó ăn hết rồi con cháu cải mộ sau 3 năm khóc ngất khi thấy cảnh này,1,1,1,1,1
Hẹn hò người thương nơi sân trường nam sinh khóc thét cầm dép bỏ chạy khi thấy thứ này lòi ra từ vòng 3 thiếu nữ,1,0,1,1,1
Võ sư 60 tuổi tay không đánh bại hàng trăm giang hồ Sài Gòn,1,1,1,1,1
Bủn rủn chân tay khi lỡ chạm tay vào hàng triệu chiếc răng mọc chi chít trên da thịt người đàn ông,1,1,1,1,1
Liên tục được con trai báo mộng bà mẹ kinh hãi khi nhìn thấy cảnh tượng khi thăm mộ con,1,0,0,0,1
Ai cũng chăm chú tưởng biển số xe có điều gì khủng khiếp sốc nặng khi biết sự thật lại là…,1,1,1,1,1
Chuyện li kì người phụ nữ cứu rắn hổ chúa và bầy rắn hổ tìm đến nhà để…,1,1,1,0,1
Chỉ vài giây dừng chờ đèn đỏ người đàn ông này đã khiến cả quốc gia khóc thét khi tìm thấy điểm rùng rợn lấp ló trong áo,1,0,1,1,1
Người cha thú tính mang bệnh HIV vẫn c.ưỡng h.iếp con gái,1,0,1,0,1
Chữa hết bệnh câm cho vợ người chồng cay đắng nhìn vợ ra đi tìm cuộc sống mới vì lý do tưởng chỉ có trong phim,1,1,1,1,1
YÊU RÂU XANH (P51): Câu chuyện động trời sau tấm ri đô mỏng,1,0,0,0,0
NÓNG : xử phạt 10 đối tượng bom hàng Lợi dụng lòng tốt của các chiến sĩ Khai bom hàng cho vui,1,0,0,0,0
Chính thức: Chính sách một vợ được lấy nhiều chồng để giải quyết tình trạng dư thừa nam giới.,1,0,1,1,1
Tập đoàn lớn mạnh nhất UAE sản xuất xuất khẩu vaccine COVID-19 mang tên Hayat-Vax,1,0,1,1,0
Bộ KIT xét nghiệm Covid -19 của Việt Nam sản xuất vừa được Tổ chức Y tế Thế giới chấp thuận,1,1,0,0,0
Pravda: Đặc nhiệm Nga tiêu diệt tay súng bắn tỉa giỏi nhất thế giới ở Ukraine,1,1,1,1,1
Có tin Tổng thống Ukraine Zelensky đang trốn trong Đại sứ quán Mỹ ở Ba Lan,1,1,1,1,1
Tổng thống Ukraine Zelensky đang trốn trong Đại sứ quán Mỹ ở Ba Lan,1,1,1,1,1
qυên rúт ѕạc đιện тнoạι ĸнỏι ổ cắм вà мẹ ngấт lịм nнìn тнảм cảnн хảy đến vớι con gáι,1,0,1,1,1
Тáς giả Trường Lâm muốn đưa chữ 4.0 vào dạy THPT đại học : con tôi sẽ học khi đủ 5 tuổi !,1,1,1,1,1
ngнι ngờ vợ léng pнéng lúc мìnн đι công тác dàι нạn nên мớι có вầυ cнồng ѕững ngườι ĸнι вιếт ѕự тнậт,1,0,1,0,1
MC Lại Văn Sâm đột ngột qua đời ở tuổi 64,1,1,1,1,1
MC Lại Văn Sâm đột ngột qua đời ở tuổi 64,1,1,1,1,1
MC Lại Văn Sâm đột ngột qua đời ở tuổi 64 và sự thật chấn động?,1,1,1,1,1
Gái trẻ đi taxi trả tiền bằng... quần chip,1,1,1,1,1
Đàn ông có thể tự sinh con với nhau không cần nữ giới?,1,1,1,1,0
Đàn ông cũng có thể sinh con,1,1,1,1,1
Bỏ vợ già chi 2 tỷ cưới vợ trẻ măng cυồɴɢ ɴʜiệτ tới nửa đêm tôi ƈăm ʜậɴ trả về,1,0,1,1,1
Mừng sinh nhậт sếρ ƙhi thanh тoán hóa ᵭ‌ơn тhì тấт cả ᵭ‌ều cúi ᵭ‌ầu νào ᵭ‌iện тhoại cậu тhanh niên тrả тiền тhì hôm sau choáng νáng,1,1,1,1,1
CCTV: Nga 2 lần yêu cầu HĐBA họp khẩn nhưng bất thành sẽ nộp bằng chứng thảm sát Bucha,1,0,1,1,1
N̲gh̲i v̲ấn U̲k̲r̲a̲i̲n̲e ᴛ̲ự ᴛh̲ả̲m s̲á̲ᴛ d̲â̲n củ̲a̲ m̲ì̲n̲h: G̲i̲ới lãn̲h̲ đ̲ạo ph̲ư̲ơng T̲â̲y số̲c nặn̲g - N̲ga đ̲ề n̲gh̲ị HĐBA LH̲Q h̲ọp k̲h̲ẩ̲n,1,1,1,1,1
Có phải con gái là người tình kiếp trước của bố? Hiểu thế nào đây,1,1,1,1,1
Tình cảm giữa bố và con gái tưởng rằng xa cách nhưng lại rất gần,1,0,1,0,0
Lớn lên con sẽ lấy một người chồng giống bố,1,1,1,1,1
Bố và con gái: Tình yêu đến từ kiếp trước?,1,0,1,1,1
Mẹ và con gái mới đích thực là tình nhân nhiều kiếp,1,1,1,1,1
Chị Vân ạ chỉ 1 câu nói con gái là người tình kiếp trước của bố! thì chẳng khiến người ta loạn luân được đâu!,1,1,1,1,1
Con Gái Là Tình Nhân Kiếp Trước Của Bố,1,1,1,1,1
Tin tức Tổng Thống Trump & Q: CANH BÁO!!!! 18/8/2019 Chính phủ Nhật Bản đã quyết định chấm dứt sản xuất và loại bỏ lò vi sóng ở nước này trước cuối năm nay. Tất cả công dân và tổ chức không đáp ứng yê,1,0,1,1,1
Một nցười Ƭrunց ⵕuốc đănց nhữnց bức ảnh nàу lên mạnց weibo và bình luận,1,1,1,1,1
Bɑ Lɑn đe Ԁọɑ ѕẽ ƅắṅ tɾả EU bằnց tất cả ρɦáo tɾonց tɑу,1,0,1,1,1
